baitChr	baitStart	baitEnd	baitID	baitName	oeChr	oeStart	oeEnd	oeID	oeName	dist	Mon	Mac0	Mac1	Mac2	Neu	MK	EP	Ery	FoeT	nCD4	tCD4	aCD4	naCD4	nCD8	tCD8	nB	tB	clusterID	clusterPostProb
11	5250846	5268365	103469	CTD-2643I7.1;HBBP1;HBD	11	5273150	5273724	103474	.	13832	3.32072091332517	2.43866763790811	2.20622035473115	2.39471916990457	3.11294682477011	5.27974509755289	1.73839625674834	4.26751564924039	6.28059448872348	4.28483954860122	5.20740336083386	4.81992332210223	5.29212778358413	4.41322005237928	3.8308838340729	4.18389816795601	3.86019390197553	7	0.954
11	5250846	5268365	103469	CTD-2643I7.1;HBBP1;HBD	11	5273725	5274023	103475	.	14269	2.62584223754591	2.58966335664948	2.13962581702249	2.83262622943857	2.45661587240272	5.28464929203381	2.07131054463812	4.01944263670676	5.95622826166964	4.19603155542596	4.81760851224078	4.58174320249534	5.204809333616	4.76302012409102	3.83676727254706	5.34740486177457	4.94771179286132	7	0.923
11	5250846	5268365	103469	CTD-2643I7.1;HBBP1;HBD	11	5296895	5300249	103480	.	38967	0.876832694758728	0.853233927764401	1.22063783768454	0.949353078044118	1.53882976190638	5.13592210643269	0.957667031569993	6.93325172535807	1.40130695231056	1.44722090126626	1.40019516512669	1.12485372124537	1.82636183250486	1.02515188725662	0.820741530401553	1.39735154728246	1.04268260378367	33	0.839
11	5250846	5268365	103469	CTD-2643I7.1;HBBP1;HBD	11	5300250	5302169	103481	.	41604	1.3066719608625	1.52972946421778	1.25507190424998	1.40530187826646	1.8111586145379	3.98821375836168	0.841484234761487	6.60945470594366	1.57296175305929	1.27427790245988	1.6994879312702	1.11906753636889	1.76125739547588	1.68605552473053	1.64976159814496	1.46860597201599	1.36315120805292	33	0.504
11	5250846	5268365	103469	CTD-2643I7.1;HBBP1;HBD	11	5302170	5304495	103482	.	43727	1.14139199419252	0.86809928982504	1.07851659084797	1.15178892798697	1.97745186350338	4.9106717782711	1.02217220042917	6.17612384911187	1.15131023502926	1.04794509913271	1.69901710253867	1.38131161084943	1.54708388365049	1.92348849501496	0.936848768919551	1.21690440266206	1.80410208485854	33	0.594
11	5250846	5268365	103469	CTD-2643I7.1;HBBP1;HBD	11	5304496	5305481	103483	.	45383	1.58658030652564	1.01313597562537	1.55237186187842	1.48621181960718	1.84799200572216	5.08102276045767	0.829362879465944	7.319170414964	2.28503393967358	1.58917020160199	2.1151285834825	2.18948712481628	1.82753709150746	1.60802736611977	1.0976588305355	2.46275074551878	2.11144879349983	16	0.559
11	5250846	5268365	103469	CTD-2643I7.1;HBBP1;HBD	11	5305482	5307387	103484	.	46829	1.28289741511447	1.35812330648091	1.32736198186561	1.56271815577993	2.0428029801852	6.19690872394458	0.611819042997056	9.88423638554738	1.6807249339567	0.842600445503888	2.06070222366106	1.92070157637717	1.63117972505781	2.54744917195706	1.57584604334441	1.73305187931373	1.80660734383338	33	0.393
11	5250846	5268365	103469	CTD-2643I7.1;HBBP1;HBD	11	5307388	5310696	103485	.	49437	0.745458426962071	1.26953746707997	1.04377758531927	1.13065554459398	1.25192105930825	5.13729218155582	0.779066421841674	9.69433944485529	1.35588862604208	0.762997018204776	1.27040955472962	0.834743189360162	2.08753522522517	1.22909212217931	1.39193525248728	0.988433346236488	1.45130931595527	33	0.885
11	5250846	5268365	103469	CTD-2643I7.1;HBBP1;HBD	11	5310697	5313349	103486	.	52418	0.624782193297336	1.11807649511787	1.08479974879104	1.48718389105516	0.977781335857727	3.9002262622757	0.670070361163686	8.15892272429967	2.02174656843861	1.35454247347704	1.74046756441642	1.19651408803652	1.62639418458065	1.55580152133481	0.981722570152406	1.20165237227284	1.28335211031949	33	0.749
11	5250846	5268365	103469	CTD-2643I7.1;HBBP1;HBD	11	5316359	5318340	103489	.	57744	1.06880176772788	1.07172897670318	1.0889221246339	1.46177369966798	2.27734118870079	3.70559640545895	1.63249366465707	6.58960807093879	1.90161151353598	1.02944187208582	2.33694125152275	1.74667596189156	1.77580244388605	2.17905461399683	1.68550570596373	1.40500909735646	1.70241705433075	16	0.458
11	5250846	5268365	103469	CTD-2643I7.1;HBBP1;HBD	11	5385184	5386977	103518	.	126475	1.76167962222539	1.61955665185945	1.37989356018209	1.97974087093087	0.901585517843137	5.71078912444792	1.56830405326341	4.33706336561143	1.03379251253553	1.16636799652072	1.19919600912752	0.704167266890637	1.72804528063078	1.676571891498	0.978391028769361	0.741428203202692	0.850784637280788	33	0.984
11	5250846	5268365	103469	CTD-2643I7.1;HBBP1;HBD	11	5386978	5389271	103519	.	128519	1.80398356778886	1.6617277958561	1.75963698109664	1.42095442654146	0.927934100685275	4.18448912264671	1.33731726078092	5.85743726462411	1.05940744776233	0.486520143248401	1.23038455851168	0.916812252348623	1.76874934138502	1.2863571440506	0.769372651309371	0.965521579642618	1.16631167172031	33	0.972
11	5250846	5268365	103469	CTD-2643I7.1;HBBP1;HBD	11	5389272	5390020	103520	.	130041	0.688803649665952	2.15133350991069	2.34757365520249	2.39362889907053	0.487007626278937	5.05685952042641	2.47746338087906	7.44523404807749	1.07848167602592	1.22017221800844	1.25365936763422	1.59886367113365	2.05515039547812	1.10627224164552	0.567654309717798	1.31515855578533	1.41360201689766	33	0.993
11	5250846	5268365	103469	CTD-2643I7.1;HBBP1;HBD	11	5390021	5391945	103521	.	131378	0.951776939200289	2.18550990102312	2.00545120362742	2.26367428710091	0.964974264990462	5.4411958670697	2.1397714298813	7.00626759914681	1.33339482899006	1.24040064888501	1.67252131904998	0.752523566507603	1.33346978429387	1.12541443503256	1.57755636468399	1.71390042671798	1.43478253429812	33	0.981
11	5250846	5268365	103469	CTD-2643I7.1;HBBP1;HBD	11	5391946	5392844	103522	.	132790	1.52993854934946	2.78947810486521	3.02468670252852	2.48100614668107	1.9928879397596	6.41759572379664	3.88272871819618	10.512727489975	2.11199583918579	1.86386958106703	2.916760789444	1.4792095364696	1.1922707058016	3.90240345903862	1.71165246052859	1.93418331078421	3.09020901048689	32	0.92
11	5250846	5268365	103469	CTD-2643I7.1;HBBP1;HBD	11	5922934	5923513	103670	.	663618	2.51411457648212	0.96063290532773	1.25651897445069	3.11132934503386	1.34567361624276	0	1.26642266661961	0.0053284599779353	0	1.67933250951554	1.3574628664584	0.0689173343016982	0.169882883261651	5.02703031699817	1.98437040518132	2.54723077733563	0.651908139611804	16	0.547
11	5250846	5268365	103469	CTD-2643I7.1;HBBP1;HBD	11	5932651	5934173	103675	.	673807	2.44527380346511	2.3267360779485	1.27025405844742	2.38522761011914	1.79842610555495	0	3.58084163220415	0	0.290230845745053	4.40948903191982	1.9377455003668	3.43009832297708	6.6739041567417	5.63306615663698	3.0265343409515	4.44761004245572	1.36747582419732	4	0.736
2	121103112	121117613	366137	INHBB	2	120450127	120451148	365937	.	-659725	0.341483937873847	0	0	0	6.53483020594117	0	0	0.140732349628055	0	0.442376953373571	2.03269461959061	0.392615996036542	0.412249271429924	0.445440786447532	0.146828347622827	0	1.06946838398337	17	1
2	121103112	121117613	366137	INHBB	2	120454507	120465223	365939	.	-650497	0.344164933368366	0.0508880153668958	0	0	5.08666093454995	0	0	0.140998460185514	0	0.444429953740621	2.01474137047138	1.07560519404174	0	1.95795549909892	0	1.60621885241394	2.05258447628212	17	0.989
2	121103112	121117613	366137	INHBB	2	120465224	120471152	365940	.	-642174	1.00614508821364	0	0	0	5.97069399384911	0	0.124878673649039	0.141229607403347	0.151002308589264	0.446158854403548	1.23135483369247	0.525388707440821	1.07853326423702	3.63970503771859	0	2.22521080834051	1.05738191896775	17	0.998
2	121103112	121117613	366137	INHBB	2	120487864	120493216	365943	.	-619822	2.43089704730674	0.405283504979487	0.456753045387882	0	8.662255896861	0.107036215964611	0.654989508624372	0	0.751668301826711	1.14195399291274	1.20891352983891	0.39969793511978	1.06094706365873	1.89726504732324	1.85837552002206	2.74185187734047	4.06368431679847	17	0.819
2	121103112	121117613	366137	INHBB	2	120509016	120510610	365954	.	-600549	1.44176264144412	0.818464437756297	0.414531417619524	0.294183822341776	6.88480776520213	0	0	0.45026338151659	0	0.99238846109612	1.00722029712164	1.44933893155653	0	1.64621142445189	0.781801008842263	2.49955002584493	4.08883613295973	17	0.88
2	121103112	121117613	366137	INHBB	2	120522213	120523915	365959	.	-587298	0.245472965293321	0.355508240878259	0	0.261223159459134	5.92779789309688	0	0	0	0	0	0	0	0	0	0	0.409563724736022	0.214393417512396	17	0.927
2	121103112	121117613	366137	INHBB	2	120549118	120552166	365964	.	-559720	0	0	0	0	6.30530167390566	0	0	0	0	0	0	0	0	0	0.144347161600951	0	0	17	0.882
2	121103112	121117613	366137	INHBB	2	121122521	121126464	366139	.	14130	2.21405262630376	2.58368941782916	2.25592280005446	1.64858391593771	3.69206352664531	2.03055467755803	2.23097031583198	2.09291954217112	3.98014474104217	4.24582112162636	4.46513786388129	3.89704939666409	3.45008450943237	4.41242016538659	3.83483303221727	5.14634676543022	4.21872238691606	7	0.972
2	121103112	121117613	366137	INHBB	2	121396602	121398100	366203	.	286989	0.848579298689562	3.03888366187081	4.38869585855333	4.04485413816222	3.56943956613547	3.32318371012332	5.11646520828402	3.16805984258438	1.78785299494936	2.01855711283871	1.54601775179893	0.973376810807239	2.60264905711261	1.96333973959302	1.66311335844658	0.399366343521074	0.674924530928089	33	0.952
2	121103112	121117613	366137	INHBB	2	121398101	121398660	366204	.	288018	1.00124590223331	2.77056471712955	2.94989196611945	0.926348985732015	2.77671115798914	1.35098815206886	5.37172982139721	0.967220489038842	0.555464049590094	0.861601992322259	0.761152014566954	0.725153240874868	1.95637705694554	3.47881691921152	1.27910610867039	0.400930598299452	1.03419427381209	33	0.891
2	121103112	121117613	366137	INHBB	2	121440443	121444282	366212	.	332000	0.757380932605806	4.8432216108339	4.16065275424994	3.15261836196587	2.65126993819365	1.49597960016667	6.34013591675765	1.42310603441033	1.05462748379531	2.06816670186479	1.06219588499269	2.28950594528216	0.883137612744188	1.49138178183094	2.11724328059114	0.553866227469924	1.20770770692882	33	0.978
2	121103112	121117613	366137	INHBB	2	121444283	121449619	366213	.	336589	1.43433785991568	5.72065625121508	5.13503985414895	1.99656723221846	3.67769605651542	4.2471067014475	4.63796337252061	2.34567048434895	2.6200570527831	0.876701650189539	1.84845597256409	4.00170825755312	3.1004234141864	2.914274337198	1.34885749976298	1.33657779958609	2.17382847770314	32	0.848
